,video_id,Transcription,Date,Length,Original Comparison,headline_sim,abstract_sim,leadpara_sim,top_cosine_sim,top_headline,top_headline_fromtype,top_cosine_sim_keywords,top_headline_keywords,transcript_keywords,top_nyt_article_keywords
174,7272808381289680160," People will often say, if the Palestinians wanted peace, why did they reject the 1937 Peel Commission plan by the British which offered them 80% of the land and the Israelis only 20% of the land? This sounds like an amazing deal, doesn't it? In reality, this is a complete perversion of what the actual truth is, and any research into the history of Palestine or Israel will tell you the complete opposite. First of all, Eugene Rogan notes the solution proposed by the Peel Commission was petition.",2023-08-29,88,hashtag,0.27063948,0.29065433,0.3602411,0.3602411,Prominent Scholar Who Claimed to Be Native American Resigns,lead_paragraph,0.34587067,Preyed On by Gangs: Gun Violence Surges Within Israel’s Arab Communities,"people often say, palestinians wanted peace, reject peel commission plan british offered % land israelis % land? sounds like amazing deal, it? reality, complete perversion actual truth is, research history palestine israel tell complete opposite. first all, eugene rogan notes solution proposed peel commission petition.",crime criminals palestinians murders attempted murders homicides netanyahu benjamin ben gvir itamar smotrich bezalel 1980 israel arabs preyed on gangs: gun violence surges within israel’s arab communities
175,7285452846265584942, I'm gonna show you how I did my viral Lightning McQueen Halloween costume First of all go get yourself a pack of these sparkly skirts I got a pack of like six of these for 30 bucks I wore booty shorts But then I just like layered these put the golden on then put the red one on then to make the top took a red t-shirt put it into a tube top made it so the Ties twice in the back I think I wore sticky boobs under this too to do the face about these iron-on things go on Google search for Lightning McQueen's face and print it out onto an iron-on,2023-10-02,114,nyt,0.18529691,0.2780412,0.4353155,0.4353155,Halloween in New York: Things to Do in October,lead_paragraph,0.23379633,A ‘School Dance for Adults’ Embraces the Aughts,i'm gonna show viral lightning mcqueen halloween costume first go get pack sparkly skirts got pack like six bucks wore booty shorts like layered put golden put red one make top took red t-shirt put tube top made ties twice back think wore sticky boobs face iron-on things go google search lightning mcqueen's face print onto iron-on,parties social music two thousands decade disney channel nickelodeon millennial generation a ‘school dance adults’ embraces aughts
176,7307277057585630495, It's the hardest thing I'll ever have to do To look you in the eye And tell you I don't love you,2023-11-30,22,hashtag,0.31795582,0.26022524,0.33639407,0.33639407,"8 Things You Should Never Say to Your Partner, According to Therapists",lead_paragraph,0.32567507,Love Letter: The Weight of Shame,hardest thing i'll ever look eye tell love,dating relationships love emotion love letter: the weight shame
177,7296083168304696607," I think I just figured out why the US, UK and France are so adamantly pro-Israel right now. Like we all know it had to do with money, but I'm gonna tell you exactly how. There's a shout out to my uncle who told me to do some research on the Ben Gurion canal, and I did, and I took notes. Now who is Ben Gurion? He is known as the founding father of Israel. He was the first prime minister, yes you guessed it, in 1948. And this canal is a proposal to connect the Red Sea to the Mediterranean Sea through here, right? But we already have a connection.",2023-10-31,111,hashtag,0.3670264,0.3655221,0.45792675,0.45792675,Revisiting the Gaza Hospital Explosion,lead_paragraph,0.42401013,TikTok Pushes Back Against Claims It Fuels Antisemitism,"think figured us, uk france adamantly pro-israel right now. like know money, i'm gonna tell exactly how. there's shout uncle told research ben gurion canal, did, took notes. ben gurion? known founding father israel. first prime minister, yes guessed it, . canal proposal connect red sea mediterranean sea here, right? already connection.",anti semitism terrorism social media israel gaza war 2023 rumors misinformation beijing bytedance technology co ltd tiktok pushes back against claims it fuels antisemitism
178,7302994278819646763," Every single picture you've ever seen of Stalin was airbrushed. I mean look at the difference. Okay, so I've actually covered this topic in the past. How photo manipulation and airbrushing of sorts has been incredibly common since the beginning of photography is something widely used by anyone and everyone getting their photograph taken, at least in portraiture. Like the average person had access to this and sometimes it was the standard. And don't get me wrong, I get what they're trying to say and what they're emphasizing, while more excessive editing or editing",2023-11-18,94,hashtag,0.332135,0.28744233,0.2848165,0.332135,What Is Photography? (No Need to Answer That.),headline,0.31890252,Family Photos Have Never Looked So Chic,"every single picture ever seen stalin airbrushed. mean look difference. okay, i've actually covered topic past. photo manipulation airbrushing sorts incredibly common since beginning photography something widely used anyone everyone getting photograph taken, least portraiture. like average person access sometimes standard. get wrong, get they're trying say they're emphasizing, excessive editing editing",photography fashion apparel memory magugu thebe africa feed fashion family photos have never looked so chic
179,7306320694726479134," Sadly, we can't control what happens around the world and across the country. We're powerless to do everything we'd like to do. But there's so much that we are doing and continue to do.",2023-11-27,34,hashtag,0.32130492,0.3404523,0.3386684,0.3404523,A Different Approach to Climate Action,abstract,0.1986777,"New Bidder Aims to Save Bankrupt Trucking Firm, if Creditors Go Along","sadly, can't control happens around world across country. we're powerless everything we'd like do. there's much continue do.","trucks trucking labor jobs yrc worldwide inc international brotherhood teamsters treasury department freight cargo bankruptcies federal aid us jack cooper transport co inc riggs amico sarah new bidder aims save bankrupt trucking firm, creditors go along"
180,7289886337761676586, She's looking at herself on television right now. How are you feeling? Can you put it into words? Nope. I cannot put this into words.,2023-10-14,25,hashtag,0.2674444,0.30910802,0.2900207,0.30910802,Jennifer Graham Likes Jennifer Graham,abstract,0.27020088,Word of the Day: ramshackle,looking television right now. feeling? put words? nope. cannot put words.,word day: ramshackle
181,7304628718637550890," Man, oh man, you're my best friend I scream into the nothingness There ain't nothing that I need Well, hot and heavy pumpkin pie Chocolate candy, Jesus Christ Ain't nothing please me more than you",2023-11-23,35,nyt,0.2648681,0.27482715,0.38125432,0.38125432,What Are You Grateful For?,lead_paragraph,0.31146902,Turkey Doesn’t Have to Be the Only Game at the Table,"man, oh man, best friend scream nothingness ain't nothing need well, hot heavy pumpkin pie chocolate candy, jesus christ ain't nothing please",thanksgiving day games turkey doesn’t have be only game table
182,7294137335048834337," Alright, what's up guys? So this is Kalani over here and in case you don't know who she is, she's a really famous singer and she's been posting on her Instagram story showing support for Palestine every single day. But recently she posted something very interesting. Take a look. She posted a picture of the Holy Quran on her story. Listen, all I'm saying Kalani is if you have any questions or you need help with anything in regards to Islam or the Quran, you can always reach out to me. I'm gonna tag you below and you guys better tag her in the comments. Don't be lame.",2023-10-26,108,hashtag,0.2709195,0.27668938,0.37086654,0.37086654,The Connections Companion,lead_paragraph,0.37249154,‘Four Daughters’ Review: The Role Family Plays,"alright, what's guys? kalani case know is, really famous singer posting instagram story showing support palestine every single day. recently posted something interesting. take look. posted picture holy quran story. listen, i'm saying kalani questions need help anything regards islam quran, always reach me. i'm gonna tag guys better tag comments. lame.",documentary films programs terrorism muslims islam four daughters movie ben hania kaouther tunisia islamic state greater sahara ‘four daughters’ review: the role family plays
183,7294424942924582190," Vladimir Putin is not dead. We're starting off this story with that because right now there's a lot of rumors and speculation stating that he has died from his injuries on Sunday. For those who don't know, on Monday a large Russian telegram group announced that on Sunday night Putin had a heart attack in his presidential suite. That account really has given mixed information throughout the past year and a half.",2023-10-26,72,nyt,0.46644998,0.5018355,0.48468512,0.5018355,Kremlin’s Onetime Pick to Be Ukraine’s Puppet Leader Is Shot in Crimea,abstract,0.44839558,U.S. Tries New Tack on Russian Disinformation: Pre-Empting It,"vladimir putin dead. we're starting story right there's lot rumors speculation stating died injuries sunday. know, monday large russian telegram group announced sunday night putin heart attack presidential suite. account really given mixed information throughout past year half.",united states international relations international relations politics government news news media rumors misinformation european union north atlantic treaty organization state department rubin james p u.s. tries new tack russian disinformation: pre-empting it
184,7297411024813034795, Backplates that scream JV bro. Listen man a couple of days back I made all the backplates that scream D1 bro So you already know for a fact it was only fair that I had to show off some love with the backplates that show JV. That just scream JV vibes. Let's go ahead and get the video poppin bro. Let's go man. Coming in at number one we have the Gear Protech. I'm not gonna lie if you got this backplate you are absolutely garbage. This is by far one of the most generic backplates that every JV player be seeming to get their hands on. Like bro y'all have all these other options in the score and y'all over here picking the Gear Protech?,2023-11-03,126,hashtag,0.1921632,0.259137,0.2795011,0.2795011,Noah Kahan’s Rootsy Rock Revival,lead_paragraph,0.24350588,Looking for a Slam-Dunk Place to Eat? Just Ask an N.B.A. Player.,backplates scream jv bro. listen man couple days back made backplates scream bro already know fact fair show love backplates show jv. scream jv vibes. let's go ahead get video poppin bro. let's go man. coming number one gear protech. i'm gonna lie got backplate absolutely garbage. far one generic backplates every jv player seeming get hands on. like bro y'all options score y'all picking gear protech?,basketball restaurants food consumer reviews national basketball assn towns karl anthony olynyk kelly love kevin united states looking slam-dunk place eat? just ask n.b.a. player.
185,7288050618646760746," This is a long story and I'm coming out the dome so bear with me. After World War II and the Holocaust and all that stuff went down, the Jews were like, you know what, we need to get up out of here so we finna do it, finna ride out at dawn. And so somebody was like, okay, where we finna go? So somebody else was like, you know what, we just finna go back to our granny in them house, we gon' take off to the motherland. So they had decided like, we finna go back to the Middle East and they ended up in Palestine. So they get to Palestine and the Palestinians was like, okay, we got some company, like, you know, we got some visitors. And then they realized they had visitors, had to spend the night back. So the Palestinians was like, so what y'all finna do?",2023-10-09,153,nyt,0.40080827,0.40643677,0.5085653,0.5085653,The Missed Chance for Peace,lead_paragraph,0.4444146,"After Attack on Israel, Politicians Are Asked, ‘Which Side Are You On?’","long story i'm coming dome bear me. world war ii holocaust stuff went down, jews like, know what, need get finna it, finna ride dawn. somebody like, okay, finna go? somebody else like, know what, finna go back granny house, gon' take motherland. decided like, finna go back middle east ended palestine. get palestine palestinians like, okay, got company, like, know, got visitors. realized visitors, spend night back. palestinians like, y'all finna do?","israel gaza war 2023 politics government jews judaism demonstrations protests riots palestinians socialism theory philosophy democratic socialists america hamas jewish currents magazine democratic party angel arielle bowman jamaal congregation beth elohim brooklyn ny lander brad ocasio cortez alexandria rosen jonathan d 1978 gaza strip israel new york city park slope brooklyn ny after attack israel, politicians are asked, ‘which side are you on?’"
186,7301718402262142254," Change your name, change your mind, and leave this fucked up place behind, but I'll not, I'll not, I'll not...",2023-11-15,20,hashtag,0.29704696,0.26436445,0.28697404,0.29704696,The Hate That Doesn’t Know Its Own Name,headline,0.23720829,What Have You Changed Your Mind About?,"change name, change mind, leave fucked place behind, i'll not, i'll not, i'll not...",what have you changed your mind about?
187,7305179700937329966," I'm a little confused. The money you make is your money, but the money I make is our money. You're not confused, Greg. You nailed it.",2023-11-24,26,nyt,0.2412893,0.24934603,0.29323408,0.29323408,The Neighborhood That’s Shedding Offices for Housing,lead_paragraph,0.2777649,U.S. Case Details Binance’s Knowledge About Criminal Users,"i'm little confused. money make money, money make money. confused, greg. nailed it.",binance financial crimes enforcement network treasury department zhao changpeng virtual currency law legislation regulation deregulation industry money laundering u.s. case details binance’s knowledge about criminal users
188,7291419643854523691," So yeah, I spun this corner came across hoes.com I was confused. I had to go back. It say Moe shoes.com bro got me fucked up",2023-10-18,26,nyt,0.23458062,0.28397635,0.25997245,0.28397635,Silence on Social Media Is Not Complicity,abstract,0.16725142,Read the exchange among FTX and Alameda executives,"yeah, spun corner came across hoes.com confused. go back. say moe shoes.com bro got fucked",virtual currency computer security hk ftx trading ltd futures exchange bankman fried sam ellison caroline 1994 singh nishad read exchange among ftx alameda executives
189,7218590742950776106," This is America's most inbred family. From a small village named Odd, they are known to bark, grunt and run away if approached by strangers. Twins John and Henry Whitaker had children John and Gracie who decided to get married, even though they were cousins. John and Gracie went on to have 15 children of their own. This has left the Whitaker children with numerous genetic defects and unable to communicate with the outside world. Filmmaker Leda first met the West Virginia family in 2004 to take photos for his book, Created Equal.",2023-04-05,93,poster,0.31772205,0.3545521,0.44676048,0.44676048,Surrogacy Emerges as the Wedge Issue for Italy’s Hard Right,lead_paragraph,0.44154894,A Brother-in-Law Explores a Family Tragedy,"america's inbred family. small village named odd, known bark, grunt run away approached strangers. twins john henry whitaker children john gracie decided get married, even though cousins. john gracie went children own. left whitaker children numerous genetic defects unable communicate outside world. filmmaker leda first met west virginia family take photos book, created equal.",books literature wallace daniel suicides suicide attempts mental health disorders families family life content type personal profile a brother-in-law explores family tragedy
190,7303595411217042734," Dear everyone, hi guys, it's everyone in the group. We all are here to say that we are all not going to be on TikTok for a while.",2023-11-20,28,nyt,0.24085101,0.27991748,0.3358051,0.3358051,Quotation of the Day: A Dying Anticorruption Crusader Considers His Life’s Own Misdeeds,lead_paragraph,0.21862611,"Top 10 Hardest and Easiest Spelling Bee Words, Nov. 11-17","dear everyone, hi guys, everyone group. say going tiktok while.","spelling bee game spelling top hardest easiest spelling bee words, nov. -"
191,7294109482823486751, by Kawhi shot clock is late inside 11 to 4 starts the first set hit hit five of ten shots and now the fifth turnover. That throws it down. Time out. Playing alongside. It's exciting. You know those are two perennial All-Star guys.,2023-10-25,43,poster,0.2619813,0.32024848,0.30729967,0.32024848,"Ivor Robson, Golf’s Celebrated Voice at the British Open, Dies at 83",abstract,0.277803,A Reclusive Horror Designer Pivoted From Religious Games,kawhi shot clock late inside starts first set hit hit five ten shots fifth turnover. throws down. time out. playing alongside. exciting. know two perennial all-star guys.,movies computer video games content type personal profile five nights freddy movie five nights freddy video game cawthon scott tammi emma a reclusive horror designer pivoted from religious games
192,7303597165442633002," I just want to let y'all know if y'all are hitting a paywall on anywhere, you can just go real quick, copy that link, go to archive.ph, put in that lil news link, and it'll tell you how long it is and then you can save it again if you want a more recent one. And cause they updated it, it'll take like 5 minutes. And then you can access the article. Don't tell anyone.",2023-11-20,75,hashtag,0.23768044,0.24626511,0.37556604,0.37556604,"Israeli Army Escorts Journalists to Gaza Hospital, and More",lead_paragraph,0.25551587,"A Reporter Doesn’t Ask for Trust, but Tries to Earn It","want let y'all know y'all hitting paywall anywhere, go real quick, copy link, go archive.ph, put lil news link, it'll tell long save want recent one. cause updated it, it'll take like minutes. access article. tell anyone.","methamphetamines drug abuse traffic addiction psychology september 11 2001 news news media kalamazoo mich michigan united states a reporter doesn’t ask trust, tries earn it"
193,7183623498152103173," Shakespeare made up words, didn't he? He did that all the time. Mm-hm. He made up so many words. He made up about a thousand words that we still use today. Did he? Mm-hm. Like, I've got a list of words... OK. ..that he might or might not have made up. OK. And you tell me if Shakespeare made them up or not. OK. Cuckoo. No, I don't think so. Ukulele. No. Trouple bowling. No. Seafax. No. Omnishamble.",2023-01-01,78,poster,0.2616524,0.32645738,0.36435518,0.36435518,Every Single Pangram of 2022,lead_paragraph,0.3076746,Two Crosswords That Almost Broke Wordplay,"shakespeare made words, he? time. mm-hm. made many words. made thousand words still use today. he? mm-hm. like, i've got list words... ok. ..that might might made up. ok. tell shakespeare made not. ok. cuckoo. no, think so. ukulele. no. trouple bowling. no. seafax. no. omnishamble.",games crossword puzzles puzzles wagner adam crossword constructor margolin ruth bloomfield crossword constructor two crosswords that almost broke wordplay
194,7291688132611722526," Sydney Powell, one of the 19 co-defendants in the Trump election case in Fulton County, pleaded guilty. This is just one day before jury selection was set to begin in her trial. Sydney Powell, one of Donald Trump's former attorneys, has agreed to plead guilty just moments ago there in Georgia. But remember, she is part of the group that was alleged to have participated in this conspiracy to subvert the election, specifically as it relates to overturning the election results.",2023-10-19,81,poster,0.6767303,0.7135406,0.7433735,0.7433735,Sidney Powell Pleads Guilty in Georgia Trump Case,lead_paragraph,0.70382786,Sidney Powell Pleads Guilty in Georgia Trump Case,"sydney powell, one co-defendants trump election case fulton county, pleaded guilty. one day jury selection set begin trial. sydney powell, one donald trump's former attorneys, agreed plead guilty moments ago georgia. remember, part group alleged participated conspiracy subvert election, specifically relates overturning election results.",georgia criminal case against trump 2020 election presidential election 2020 powell sidney attorney atlanta ga georgia trump donald j sidney powell pleads guilty georgia trump case
195,7269454618134875434," That is indeed a triceratops eating meat. I am so glad you brought that up. I specifically chose that photo so that I can make a video like this because I wanted to talk about this topic again. So here we are. So why on earth would a triceratops be eating meat? I mean, it's primarily an herbivore. It would stick to plant life. That's what it has its adaptions for. That makes complete sense, correct? Well, not necessarily because the same logic can be applied to modern day animals that are primarily herbivores and, you know, completely vegetarians. On screen right now, you'll see plenty of photos and videos of herbivores",2023-08-20,112,hashtag,0.45184574,0.28731337,0.2997663,0.45184574,"I Was Raised on Beef, but I’m Raising a Vegetarian Son",headline,0.5576548,"I Was Raised on Beef, but I’m Raising a Vegetarian Son","indeed triceratops eating meat. glad brought up. specifically chose photo make video like wanted talk topic again. are. earth would triceratops eating meat? mean, primarily herbivore. would stick plant life. that's adaptions for. makes complete sense, correct? well, necessarily logic applied modern day animals primarily herbivores and, know, completely vegetarians. screen right now, see plenty photos videos herbivores","ranches veganism vegetarianism beef comic books strips i was raised beef, i’m raising vegetarian son"
196,6940724394251635974," So did I. This past August, a group of former Glossier employees launched an Instagram page called Out of Gloss in which they catalogued their grievances with the company. This letter is pretty long and it is a few pages, but the gist of it is, first of all, they did not feel protected by their employer at all, facing a lot of discrimination with even their customers. This part of the letter here shows that the HR department was practically non-existent and that claims from employees often went unaddressed or were just completely excused.",2021-03-17,95,hashtag,0.2682404,0.4256112,0.38487244,0.4256112,Pay Discrimination Suit Against Disney Adds Pay Secrecy Claim,abstract,0.32402647,Pay Discrimination Suit Against Disney Adds Pay Secrecy Claim,"i. past august, group former glossier employees launched instagram page called gloss catalogued grievances company. letter pretty long pages, gist is, first all, feel protected employer all, facing lot discrimination even customers. part letter shows hr department practically non-existent claims employees often went unaddressed completely excused.",walt disney company rasmussen laronda moore karen 1968 discrimination wages salaries women girls workplace environment suits litigation civil labor jobs pay discrimination suit against disney adds pay secrecy claim
197,7302950060046699818," Thanksgiving dinner with grandma we have some ham, turkey, dressing, mashed potatoes, gravy, corn, sauerkraut, brussel sprouts, mac and cheese, sweet potatoes, limas, green beans, eggs, some different salads, pickle platter, pasta salad,",2023-11-18,33,nyt,0.4624556,0.46892703,0.60202116,0.60202116,Showstopping Mains for a Vegetarian Thanksgiving,lead_paragraph,0.5109567,Keep Thanksgiving Going With This Leftover Turkey Soup,"thanksgiving dinner grandma ham, turkey, dressing, mashed potatoes, gravy, corn, sauerkraut, brussel sprouts, mac cheese, sweet potatoes, limas, green beans, eggs, different salads, pickle platter, pasta salad,",internal open access thanksgiving day soups cooking cookbooks content type service turkeys keep thanksgiving going with this leftover turkey soup
198,7305476547849293086," Wait, Huey, Dewey and Louie? No, their names were supposed to be Jet, Turbo and Rebel. I could have been Turbo? I told Donald. I wrote it down in case no one could understand him. I could have been Turbo?",2023-11-25,40,nyt,0.30275697,0.28497615,0.29427448,0.30275697,"How the Biden Administration Took the Pen Away From Meta, Google and Amazon",headline,0.2877766,How ‘Terms of Endearment’ Brought a Mother and Daughter Closer,"wait, huey, dewey louie? no, names supposed jet, turbo rebel. could turbo? told donald. wrote case one could understand him. could turbo?",movies terms endearment movie brooks james l mcmurtry larry maclaine shirley nicholson jack how ‘terms endearment’ brought mother daughter closer
199,7298445331094687018," Who would you say is your most famous friend? Shaquille O'Neal. What is your least favorite practice drill? Two line layups. I hate two line layups. And if you miss, you have to start all over. Until we make 13 in a row, pass me at the 13 off the backboard. So it's a lot. If there was a movie about your life, who would it be? Terajee B.H.C. What is your go-to late-night snack? I like candy bars. What is your favorite school to play at or against? I think of a good-emiring movie at Tennessee. Who would you say is your favorite LSU alum? Shaquille O'Neal.",2023-11-06,108,poster,0.27777869,0.39427125,0.3953037,0.3953037,"Walter Davis, Basketball Star With a Velvet Touch, Dies at 69",lead_paragraph,0.37526906,"Walter Davis, Basketball Star With a Velvet Touch, Dies at 69","would say famous friend? shaquille o'neal. least favorite practice drill? two line layups. hate two line layups. miss, start over. make row, pass backboard. lot. movie life, would be? terajee b.h.c. go-to late-night snack? like candy bars. favorite school play against? think good-emiring movie tennessee. would say favorite lsu alum? shaquille o'neal.","davis walter 1954 2023 deaths obituaries basketball basketball college olympic games 1976 drug abuse traffic phoenix suns university north carolina national basketball assn national collegiate athletic assn smith dean 1931 2015 walter davis, basketball star with velvet touch, dies"
200,7197859456569380138," This is what cancel culture actually looks like. In 1970, French actress Jean Seberg started donating thousands of dollars to the Black Panther Party. The FBI was furious and fabricated a story that Seberg was not only cheating on her husband, but that the child she was pregnant with was fathered by a leader in the Black Panthers, Raymond Hewitt. Recently, the FBI admitted to planting the story, but not before the stress caused Seberg to miscarry. Unfortunately, this miscarriage caused Seberg to attempt taking her own life",2023-02-08,88,hashtag,0.3384704,0.42186087,0.4406057,0.4406057,"Trump Is Willing to Provide DNA in Case Filed by Writer, His Lawyer Says",lead_paragraph,0.44966787,"As $1.6 Million in Rare Photos Vanished, the Excuses Piled Up","cancel culture actually looks like. , french actress jean seberg started donating thousands dollars black panther party. fbi furious fabricated story seberg cheating husband, child pregnant fathered leader black panthers, raymond hewitt. recently, fbi admitted planting story, stress caused seberg miscarry. unfortunately, miscarriage caused seberg attempt taking life","art photography frauds swindling baughman j ross beard wendy halsted birmingham mich palm beach fla federal bureau investigation as $. million rare photos vanished, excuses piled up"
201,7309373007888387374," I don't want to hear shit about boycotts not working. I don't want to hear another peep. Remember how much power you have. Don't ever doubt the impact of one person. Because when one person, two people, three people add on top, have a collective mindset to do anything, United, nobody's fucking with us. It really doesn't matter what it is. There is no company too big, no person too big, no entity too big.",2023-12-06,75,nyt,0.28166318,0.2733562,0.30161726,0.30161726,A Marriage Plot for an Age When Marriage Means Little,lead_paragraph,0.30068052,Yellow Rejects a Bid to Restart Trucking Company,"want hear shit boycotts working. want hear another peep. remember much power have. ever doubt impact one person. one person, two people, three people add top, collective mindset anything, united, nobody's fucking us. really matter is. company big, person big, entity big.",trucks trucking yrc worldwide inc bankruptcies shutdowns institutional mergers acquisitions divestitures organized labor international brotherhood teamsters riggs amico sarah jack cooper transport co inc yellow rejects bid restart trucking company
202,7299510484208831774," The music industry has done Bebe Rexha dirty so many times. And if you're not caught up on some of those other times, click the comment that this is replying to and you'll see I've already done two other videos on Bebe Rexha. But this time we got to talk about the time that G-Eazy and Britney Spears performed her song that she did with G-Eazy, Me, Myself and I, live at the VMAs without telling her it was going to happen and replacing her vocals with Britney's. I'm sure you all know this song, right? Welcome to my series, Dirty Pop.",2023-11-09,102,nyt,0.33157232,0.41321716,0.45876414,0.45876414,Taylor Swift’s Blockbuster ‘1989’ Rerecording Tops Sales of Original,lead_paragraph,0.5063137,7 New Songs You Should Hear Now,"music industry done bebe rexha dirty many times. caught times, click comment replying see i've already done two videos bebe rexha. time got talk time g-eazy britney spears performed song g-eazy, me, i, live vmas without telling going happen replacing vocals britney's. i'm sure know song, right? welcome series, dirty pop.",pop rock music rhythm blues music boygenius music group howard brittany 1988 polachek caroline richard dawn 1983 mount kimbie music group el buho music producer nita singer new songs you should hear now
203,7024857884311784709," I doubt any guys follow me but here are some easy but like non-basic Halloween costumes you should be as a guy that I think would be so hot and I would take you home in. This is such an easy costume but you could be Ashton Kutcher when he was on Punk'd. Just like trucker hat, graphic tee, very Y2K, belt buckle and you could run around all night being a fucking menace and I'd be like I'm in love with this man. Instead of being a normal just like athlete you could be Duke from She's the Man and carry Gouda cheese and just wear like a",2021-10-30,109,nyt,0.3077623,0.47219905,0.35791487,0.47219905,How the Supply Chain Stole Halloween,abstract,0.3671378,I’m Done With the Costumes That Hid the ‘Monster’ Beneath,"doubt guys follow easy like non-basic halloween costumes guy think would hot would take home in. easy costume could ashton kutcher punk'd. like trucker hat, graphic tee, yk, belt buckle could run around night fucking menace i'd like i'm love man. instead normal like athlete could duke man carry gouda cheese wear like",halloween costumes fashion apparel disabilities discrimination i’m done with costumes that hid ‘monster’ beneath
204,7307285645888638250," Joe Biden used a straw. Now if you've seen me on the five or on primetime, you know I recommend that all men refrain from using straws. It's unbecoming. The way a man's lips purse, the size of the straw is just too dainty, the way your fingers clasp on it, no.",2023-11-30,52,poster,0.2681344,0.26254573,0.32704088,0.32704088,"Quotation of the Day: As Rangers, Indonesian Women Guard the Forest They Live In",lead_paragraph,0.33217326,"Republicans Insist on Deposing Hunter Biden, Saying Public Hearing Must Wait","joe biden used straw. seen five primetime, know recommend men refrain using straws. unbecoming. way man's lips purse, size straw dainty, way fingers clasp it, no.","united states politics government impeachment subpoenas house representatives republican party biden hunter biden joseph r jr comer james r jordan jim 1964 ethics official misconduct republicans insist deposing hunter biden, saying public hearing must wait"
205,7308487431362317610," This is five accidents in less than 60 seconds. Throw some shrimp on the barbie, mate. How about a sport of tea? Some children are terrorists too. I'm gonna go down and get some iced tea. Conditioning in the military and to Israel is violent anti-Semitism.",2023-12-03,46,hashtag,0.4035353,0.40270254,0.4313441,0.4313441,What We Know About Sexual Violence During the Oct. 7 Attacks on Israel,lead_paragraph,0.4179696,"U.S. Navy Destroyer Shoots Down Three Drones in Red Sea, Pentagon Says","five accidents less seconds. throw shrimp barbie, mate. sport tea? children terrorists too. i'm gonna go get iced tea. conditioning military israel violent anti-semitism.","israel gaza war 2023 united states defense military forces united states navy houthis red sea drones pilotless planes yemen united states central command u.s. navy destroyer shoots down three drones red sea, pentagon says"
206,7301106670376209706," I just found out I'm up for two Grammys. My very first time you guys. My name is Bobby Storm and I'm up for two Grammys. Are you going to be quiet? But they're enjoying it. So while we're sitting here, could I please? I'm not enjoying it. So I'm asking you, can you be quiet?",2023-11-13,56,nyt,0.31328017,0.2824022,0.37788513,0.37788513,Victoria Monét on Her 7 Grammy Nods (and One for Her Toddler),lead_paragraph,0.38855338,Popcast (Deluxe): What Is Going on With the Grammy Nominations?,"found i'm two grammys. first time guys. name bobby storm i'm two grammys. going quiet? they're enjoying it. we're sitting here, could please? i'm enjoying it. i'm asking you, quiet?",audio neutral informative swift taylor sza singer rodrigo olivia 2003 grammy awards the curse tv program fielder nathan 1983 popcast (deluxe): what is going with grammy nominations?
207,7278120784881585450," Don't be chasing waterfalls. Don't be chasing waterfalls. Why you ain't tellin' anybody you was high? I didn't know! When did you knew you was mic'd up? Like, like the third quarter. You sure it's a mic? Damn, that's what I'm saying. I looked down, it wasn't there. I'm saying, I guess I ain't mic'd up. Zach Pickens is a rookie for that.",2023-09-12,63,poster,0.2954824,0.25163114,0.36532807,0.36532807,Cool Water and a Slow Pace on Florida’s ‘Spring Runs’,lead_paragraph,0.31734526,Michigan State Suspends Football Coach Amid Sexual Harassment Allegations,"chasing waterfalls. chasing waterfalls. ain't tellin' anybody high? know! knew mic'd up? like, like third quarter. sure mic? damn, that's i'm saying. looked down, there. i'm saying, guess ain't mic'd up. zach pickens rookie that.",football college sexual harassment tucker mel michigan state university coaches managers tracy brenda michigan state suspends football coach amid sexual harassment allegations
208,7293557546017672478," Turn around, every now and then I get a little bit terrified and then I see the look in your eyes Turn around, five times, every now and then I fall apart And I need you now, tonight, and I need you more than ever",2023-10-24,45,hashtag,0.21453904,0.23087451,0.26520577,0.26520577,How Hard Is It to Wake Up in the Morning?,lead_paragraph,0.23910573,Why My Fall Made Me Feel So Ashamed,"turn around, every get little bit terrified see look eyes turn around, five times, every fall apart need now, tonight, need ever",falls why my fall made me feel so ashamed
209,7301452193968835883, What do I do now without you? I don't know where to go What's the right team? I wrote my own thing So bad I'm gonna stray I can't choose so could you,2023-11-14,33,hashtag,0.20915058,0.305416,0.305416,0.305416,Reinventing a Crown Heights Rental,abstract,0.17686474,Her Cheese Was So Good That We Had to Break Up,without you? know go what's right team? wrote thing bad i'm gonna stray can't choose could,love emotion dating relationships cheese her cheese was so good that we had break up
