,vid_num,url,username,nickname,description,music,like_count,share_count,comment_count,play_count,collect_count,comments
60,58,https://www.tiktok.com/@/video/7339028729164827947/,hayden_funk,Hayden🔥,Instagram-hfunk101 ,KYLE RICHH x NO MORE EXCUSES - EazyOnTheTrack,5900000.0,57200.0,94300.0,30800000.0,276960,"['Raising canes😍😍', 'canes n in n out 😭😭', 'whataburger', 'IN YOUR COUNTRY**', 'fufu and raising canes 😭😭', '@gemma canes', 'In & out', 'SEAFOOD BOILLLLL 😫', 'JOLLIBEE FRRRR 😭😭', '@4jomanaa in n out😩', 'raising canes 🙌', 'Cheesecake Factory😭', 'in n out raising canes and WINGSTOPPPP😡', 'JOLLIBEE, AND RAISING CANES', 'WINGSTOP 😭😭😭🙏🙏🙏🙏🙏', 'Popeyes, Chipotle,Wingstop 😭', 'Bro I cant find birria tacos anywhere 😭', 'jollibee isn’t even in my state', 'Waffle house 😭', 'In n Out', 'Raising canes😭', 'chic fil a on a sunday', 'In n out,jack in the box,Whataburger😭', 'Y’all we ain’t got no wing stop🤦🏽\u200d♀️', 'wingstop 😔', 'have u ever craved food that’s not in your country?', 'in n out lowkey', 'in & out frr🙁💔', '""not in my continent"" 💀💀', 'n in out😭', 'raising canes 🥲', 'IN AND OUT AND RAISING CANES💔', 'mcdonalds, kfc, wendys, subway, jollibee, Burger King, Starbucks.. I could go on and on', 'RAISING CANES WHY DO I HAVE TO BE IN THE UK?😭😤', 'wingstop.', 'Country*', 'In and out & canes😞😞💔', 'WINGSTOPPP', 'canes bro', 'In and out😭']"
61,19,https://www.tiktok.com/@/video/7339250445996641568/,mollyyrichardsss,Molly Richards,The STRESS😭 ,i own seth - okayjordan💫,1500000.0,21700.0,5716.0,8500000.0,74869,"['all that just to only get 5 minutes into it because you finish eating😭', 'so we’re all just living the same life?? 😭', 'This is why it’s essential to find something to watch while you’re food is cooking', 'Omg same.. what is the explanation for this!?', 'And then the food gets cold 🥲', 'that’s why i always find a show first then make my food 😭', 'AND THEN THERE IS NOOOOTHING GOOD TO WATCHHH 😭😭😭💔💔💔', 'You gotta plan way ahead on what you’re going to watch, sometimes I’ll wait to make the food until I know a movie is going to be on, I’m crazy I know', 'i be gettint so anxious like MY FOOD IS GETTING COLD', ""watching ur comfort show for the 10x time cuz u don't have to open for something new or pax attention 😍"", 'Choufli hall @Molka Bougella770 @O.B.S @eyahammami845 @Khadija', 'I be stressing that my food getting cold 😭', 'our ipad kid time @Kylee Turner', 'Bye cause it really does stress me out 😂', 'THIS IS BIG FACTS - otherwise the meal dont hit😭🤣', '@1of1🏆 youuuuuuuu bruh', 'It’s like corn, once I’m done I’m no longer interested', 'The struggle is so real 😭', 'Bro same but I finish before it even begins 😭', 'Omg @ava @evan definitely you both!!!!!!', 'And ion like my food cold 😩', 'It’s has to be a really good show too 🤭', 'got me feelin like an ipad kid', '@Larshxx hahaha', 'I can’t relate🤫', '@Sam @@Nicole Palumbo me', 'like what else are you supposed to do? stare at the room in silence?', 'Then I turn it off and go back to whatever I was doing when I’m done eating whyyyy are we like this 😂', 'then my food don’t hit the same by the time a find something to watch 💔', '@Rico seriously every meal', 'I couldn’t start eating until I find the right movie/show/series 😭😭😭', 'i’m an ipad kid fr', ""and it feels like a waste if you don't watch anything 😭 guys recommend bingeable TV shows with 3+ szns I NEED smth😭"", 'Jesus Christ this is me 😭😭', 'When the food goes cold but u didn’t find a video yet 😭', 'And then it gets cold and you have to do it all over again lol', '@SprJDAD you', 'Time management! Set the movie, plate your food, sit - press play, enjoy 😏🙄😅', 'just feels like a wasted opportunity otherwise lol', 'And I still finish my food before choosing something 😭']"
62,1,https://www.tiktok.com/@/video/7340116255833066798/,dahniks,Danikaz,a modern snowboard love story ,Original Sound - Unknown,618300.0,12300.0,2482.0,4000000.0,19106,"['we need a series 😂', 'Love is blind: slopes edition', 'Already more chemistry then any couple on Love Is Blind this season', 'I have to see their face first 😭😂', 'sometimes it’s just fun to meet someone and make a friend too 🥲', 'I wish I was this BOLD 😂😂👏', 'The way you had no idea what his face looked like 😭', 'Girlie you were really just looking for a free sonwboard instructor 👏🏼', 'Where can I watch the movie', '“Huh? 🤔 Yeah, are you?” Took me 😂😂😂 because he literally answered her fr fr', 'Okay but tag us when you get married 🙈', 'can we have the wedding on a cruise?', 'did they both say ""I\'ll meet you at the bottom!?!"" 🫠', 'Hey look at that. Two people with HOBBIES enjoying a HOBBY together. What’s your hobby?', 'Both no helmets. Match made in heaven', 'unbelievable rizz on the slopes', 'But are they ACTUALLY single is the real question 👀 I don’t believe any man anymore 😅', '@Olivia Masonga I need to start doing this coz tinder is a fail 😂😂😭😭😭', 'Is this real? 😭', 'wait it’s that easy…? 🧍\u200d♀️', 'When hinge isn’t hinging.', 'No helmet is crazy']"
63,35,https://www.tiktok.com/@/video/7339772518703664417/,user25_funny,user25_funny,The End 🤣🤣 #funny #funnyvideos #animals #dog #cat #pet #viarl #foryou #fyp (4576),original sound  - user25_funny,1800000.0,228200.0,10500.0,20300000.0,168583,"['But then he falls asleep quicker than you 😑😒', 'This is too accurate', 'The fear in his eyes 😂', 'when she goes to sleep WE go to sleep', 'Maybe being single isn’t so bad', 'U forgot the side when the bf goes to sleep first all those are exactly opposite, full volume, full brightness, watching it till ur alarm goes off', '😂 POV:Your boyfriend sends you this', 'My thing is why men always have they phone up mad loud and they see you sleeping 😂😂😂', 'Maya@maya boo', '@TacoDraws *angry duckie noises*', '@Munsta_Inc it’s crazy because this is you', 'Except he always falls asleep first and I gotta kick him to make him stop snoring 🤣', '😂😂😂😂😂@IAMPRAISEGOD', '@Chain-X HAHAHAHAHAHAHAHAAHAHHAHA', 'But when I go to sleep first she’s up until 3am watching TikTok’s 🤣', '@shin us', 'When I move you move 🫶🏽', 'It’s always about what she wants…..', '@Ali Afzal.🪽💥 rules..', 'u forgot th last squeak when he has to move his pelvis back cuz shes not in th mood to b ""poked""😂']"
64,62,https://www.tiktok.com/@/video/7330029640750353710/,wileefam,Wileefam,I’m going to put it on my side of the bed so I get more of the lavander smell 😭 I need it to pump the smells all over my face ,original sound - Wileefam,10100.0,145.0,112.0,544100.0,1019,"['….people were using it with the bag still on the filter?', 'For any of my 🌱 smokers out there. Does it help neutralize smell?', 'From my understanding 👀 yes', 'I’m sorry the fact ppl were actually using it without taking the plastic off is sending me', 'Please get me off the algorithm, I’ve owned these for years 😭', 'Thank you SO MUCH for bringing up oils and pets… so many people have no idea how bad some are for them!', 'Can u spray cologne on the diffuser??? 🧐', 'I just got the mini! I will say though, the description says 337 sq ft but the box says 169 sq ft is “ideal” which i was a little disappointed by. But other than that I like it so far!', '“Valentines sale” costs more than it usually does', ""Got 2 dogs & my room smells like dog & I’ve been trying to do everything I can to get rid of it & it gets cold I can’t have the window open all the time so let's hope it works 😩❤️"", 'Thank u for saying about the pets I was about to type it before I got to that part haha must be sooo careful!', 'They’re also sold at Walmart, got mine over a year ago 🥰 I hate that the filter replacements are pricey.', 'Was it for House of Flame and Shadow?? Cause if so I’m super jealous 😅', 'Yeah 🤭 I posted a video on here about it and also on @Lunabooks 📚❤️\u200d🔥 I have the whole video of her surprising us', ""Soooo.. Um.. What's the book called? 😇"", 'Crescent city 👀 house of flame and shadow HEHEH', 'I just got one of the regular ones and I looove it!', ""I've seen like 7 videos for this model after buying it yesterday lol"", 'Ahhh love lavender! Have you ever tried Magnesium Oil to help you sleep? We’d love to send you one- shoot us a message! 🥰', 'How often do the filters need the be changed and what is the cost of the replacements?', 'Every 6 months usually, and around $20ish', 'If yall want to save money this is only $40 on amazon not $50..', 'Walmart sells it for the same price', 'Can anyone tell me if these have a humidifying effect', 'No it does not! It is just for air circulation and air filtering! Humidifiers are another category!']"
65,74,https://www.tiktok.com/@/video/7339898008231857450/,corporatenatalie,CorporateNatalie,Ohhh I'm sorry is my walking pad distracting you? ,original sound - CorporateNatalie,111700.0,8184.0,645.0,1300000.0,2186,"['Someone at my place of work fell off their walking pad in a meeting so there’s that', 'Omg do people actually take calls while on the walking pad?! I only ever do it when i don’t have calls😂', 'I like when more than one person is using one in a meeting. I pretend they’re racing', 'I’m full on sprinting leading the meeting. Just asserting dominance', 'not stretching out your calves 🤣', 'I’ve been working up the nerve to use my walking pad during meetings and this just undid all my progress', 'Walking pad people are the 2024 version of people with a Peloton. I have one. I get it. 💁🏻\u200d♀️', 'I make my background a forest just to really own it', 'Omg I got asked to stop walking in meetings 🤣', 'Oh my gosh today was my first day with my brand new walking pad and I feel like this was a good warning not to use it during meetings😂', 'fun fact about me is i’m actually ON my walking pad right now', ""our world is so pathetic that we're prisoners at work and need walking pads to be healthy"", 'Someone had to tell my coworker to get off their walking pad during a big client demonstration 😂', 'Walking pads are fidget spinners for adults! 🤣', 'Petition to have a second walking pad in the office', 'No because I interviewed someone who was in the middle of a workout.. running on the tredmill.. 🫠', 'Good to know this bothers some people, maybe if I do it more I won’t have to have useless meetings as often ✨', 'I was told yesterday in the chat “this is unsettling” 😂', 'It’s me', ""It's so clear when someone is working out and it can sound like other things. So uncomfy""]"
66,23,https://www.tiktok.com/@/video/7339940841642790187/,keelasharee,Keela 💕,"If youre under 25 now, develop the habits and routine Now! Because when it HIT, its gone HIT. ",original sound - Keela 💕,49700.0,1883.0,1094.0,283700.0,6724,"['Honestly I’ve been doing Pilates at home through YouTube 5 days a week and going to the gym once or twice a week and it changed my whole entire life ! ( (turning 25 next Monday ) lol', 'It started sticking @23 😫', 'Yes ! A mixture of gym + pilates is gonna get y’all soo right.', 'Girl it’s been sticking since I was born', '🤣🤣🤣 Ok but same', 'It starts sticking at 22!! Get in the gym asap or stay active', 'I’m 26 and the weight is STICKINGGG like never before 😭', 'and healthy eating. it’s great to start those habits EARLY', 'I started at 27 last year and im 100 pounds down its all about consistency', 'I lost 60 lbs when I was 21 now I can’t lose 10 lbs I’m 24 😭', 'i’m 27 and the body is NOT losing it like how it used to omgggg', 'I never beleived people when they said your metabolism changes and boyyy does it change😭', 'i weigh less at 25 than i did in college , everyone is different', 'Stop discouraging people, you can loose weight at any age. Just work out and eat clean and less. CALORIE DEFICIT!!!!', 'I agree at 25 you need to take your health very seriously but the weight will not stick. I can easily lose weight the key is diet and exercise always', 'AGREED!! I’m in the gym struggling 🫠', 'I lost over 50 pounds after I gained it. I’m turning 28 soon. Eat better & workout you’ll be okay', 'I’m 23 and needed to hear this 😩', ""I've been fat my whole life does that still apply to me or...? Bc I never bounced to start with"", 'I REBUKE this 😂😭', 'I’m 22 this was my sign to go😭', 'do you not understand how calorie deficits work?', 'girl i’m 21 and i cannot lose weight anymore 😭', 'Yoo and 19 and you all scaring me😭', 'my mom lost and kept off about 30 lb in her 40s so imma trust in my genetics since i’m 25 😭😂', '@ms.dtn so we hitting the gym or what.', ""it's been sticking since I turned 21😭"", 'I noticed this around 27! Definitely make it a routine!!', '…agreed from a 31 year old', 'It sticks after your 20s..let’s not give false information smh', '26, works out 4 days a week for 45 min each but I’m still the same weight, but if I don’t boom +10 pounds', 'im 25 and she ain lyin yall 😭 it beeen stickinnnn😭😭😭', 'I just turned 25 😬', 'Time to get to it babe!!', '22-24y/o I was going IN. Dropping weight and feeling great. But then COVID hit, nursing school, and stress/anxiety.I’m 27 back in the gym&struggling🥴', 'Mine been sticking since 21 😭😭 but I’m definitely about to get consistent before I turn 25!!!', 'No lies told lol', 'I’m 21 and still built like a 16 yr old boy 😭', 'I’m 32 and it sticks😭 even if I exercise every day😭 diet is everything but you have to starve yourself to see some results 😭', 'I swearrrr! Gaining is easy, losing is hard', 'Idk I lost 85 pounds at 26 lol']"
67,54,https://www.tiktok.com/@/photo/7339284408593108266/,amelialovespickles93,amelia,"i feel like savannah smiles were a top tier girl scout cookie. When they were still sold, i feel like people would put them with thin mints and samoas. Now, both are good, and i would put them as my current top 2 cookies. However, i am very devastated to know thay savannah smiles are gone. ",original sound - user36599445621,53700.0,657.0,500.0,508100.0,1482,[]
68,15,https://www.tiktok.com/@/video/7340335101982575873/,oceanscallingmd,oceanscallingmd,Oceans Calling 2024! Sign up now for presale passcode. Presale begins this Thursday 2/29 at 10am ET!,,8108.0,609.0,75.0,2900000.0,13,"['This lineup EATS I love some classics', 'tickets starting at just $50,000!', 'sharks eat people.. come.to sleeping bear sand dines michigan', '@David Wright Jr @CWright419 @kristinkelly75 its going to be crowded this year..', 'Man yall need book yatchy 😭😭', 'Where is', 'Last year’s line up was so much better', 'I heard the ubers are already unavailable', ""That's quite a lineup! Would love to see The Killers and Counting Crows (if they played their old stuff)"", 'its stoll the winter come back in 5 months bro☠️', 'I’ve never been to this but how do they keep people from just walking onto the beach and not paying the $$$? Is the whole boardwalk closed down?', 'THE BEACH BOYS', ""omg a friend of mine was telling me about this today. now it's on my fyp??"", 'I cannot wait! 💃🕺', 'I can’t that’s the day my dad died we celebrate him every year on that day…', '@violet OMG??!', 'Why sooo far from me this looks amazing !!', 'copyright strike on the ad for the festival is wild', '@Jessyca Mumaw Ocean city , Maryland', 'Alright I gotta go I’ve been living here for years and just about everything is boring now nothing is worth waiting in traffic for']"
69,42,https://www.tiktok.com/@/video/7336845692314635566/,ddqqa3,SqueezeBliss,The heart is used to make each one lovely🤓 ,original sound - SqueezeBliss,1100000.0,19300.0,6112.0,13500000.0,68746,"['“soo how’d you die?” i ate a hamster squishy.', 'I bet it tastes like peach', 'Your telling me this isn’t edible😭😭😭', 'Can’t est', ""WHAT DO YOU MEAN I CAN'T EAT THIS!?!!!??😭"", 'it would only take me one bite', 'It probably tastes like vanilla peach and custard', 'that’s han jisung of stray kids', 'cuteness overload', 'I want this!!! 💋😍😍', '“Who ate the powered donuts” ahh hamster', 'Fiber glass hammy', '@Jess this is so cute 😭', '@Dooke. are these what u were talking about', 'It so cute 🥺❤️', 'Wym it’s not edible', 'I bet the texture taste exactly like mochi 😭', 'I bet it tastes like Mango', 'thought it was a marshmallow 😔 @A🖤.', '@M🇵🇹 what are you doing here', ""sobbing rn it's so chte""]"
70,39,https://www.tiktok.com/@/video/7339950359063842091/,devynrosee,Devynrosee,Took an extra minute but she got it😉😂😂🥹 ,original sound - Devynrosee,409600.0,2072.0,768.0,1800000.0,13647,"['“B Relax” freaks out in 0.1 seconds 😂', 'DO YOU NOT GET IT?! I doooooo☺️', '“oh did you already know” lmaooo', '“I dooo” just lying🤣🤣🤣🤣', 'She in fact did not get it😂', '“B relax 😒” … “OMG 😲”', '“B relax 👀” 😂', 'The Guy In The Back Snapped. Lol', '🤣🤣 the guy in the background makes it funnier. Poor phoebe 😂', 'I genuinely wanna know what she was thinking at first😂”i dooo😄”', 'Not a thought going behind those eyes 😂😂💀', 'I feel like she didn’t like read it right the first time 💀😂', 'She definitely interpreted that as “rich auntie era” and she said yes 😜 I already know haha', 'Watched it 30+ times now', 'I love how the guy was quiet the whole video until the realization 😂😂😭😭', 'the b relax is killing me 😂😂😂', 'she probably thought like rich auntie 😭', 'Like the flip of a switch 😂😭', 'I do…. Girl no you do not 😆😆', '“Wait is that why hold on” 😂💀']"
71,81,https://www.tiktok.com/@/video/7338655013763386625/,Max Mara,Max Mara,Max Mara introduces the new Fall Winter 2024 collection. Experience the runway show now.,Promoted Music,270.0,3.0,1.0,925800.0,0,['sorry i don’t support ANIMAL KILLERS!']
72,97,https://www.tiktok.com/@/video/7340126322385030443/,lex.delarosa,Alexia,"fettuccine alfredo for dinner (didn't have time to mill my own flour tonight, but it was still edible) 🍝✨ ",Dolce Nonna - Wayne Jones & Amy Hayashi-Jones,594900.0,4073.0,3242.0,6700000.0,17627,"['It’s funny bc she is doing it as satire but Nara smith is doing the exact same thing WITHOUT irony 😭', 'You simply MUST tell me where you got your lobotomy ✨', 'Came directly after the Nara smith grilled cheese video 💀💀💀', ""guys she's not copying Nara, this has ALWAYS been her content!! I've been seeing this way before the Nara smith era"", 'What’s hilarious is that I know this is satire but at the end of the day you did do the whole damn thing 😂', 'so nara smith be on the minds of these commentators constantly stay hateful', 'I need her and Nara Smith to make a tiktok together', 'Not me getting a Nara Smith video right after this of grilled cheese 😭', 'the nara smith video i got right after this is crazy', 'pls nara smith, popped up right after this video 😭', 'the fact that nara smith’s tik tok was right above this', 'Not the tiny hands entering the chat 😂 You get funnier all the time!', 'ok nara smith purrrr', 'The Barbie hands goodnight', 'this might be nara smith', 'The search being Nara smith lobotomy 🥲😭', 'So we just gonna ignore the doll hands???', 'wait u guys know she’s been doing this way before Nara', ""Y'all this isn't Nara Smith shade :), Alexia has been doing this to play into comment trolls for a long time 😅👌. Keep it up girl👌😅"", 'i need your antidepressants']"
73,78,https://www.tiktok.com/@/video/7330327404445011243/,morewafa_,wafa,better see the admitted button when i check in February 😒 ,original sound - Ghibli Shorts,9428.0,535.0,374.0,172100.0,346,"['rutgers was extremely competitive this year due to the largest amount of applicants they’ve ever had. take this as a sign that you are meant to be-', 'They probably think ur overqualified they think ur not gonna go there and not tryna make the acceptance rate look too high, when I was applying 1/2', 'Rutgers and NJIT want to hold themselves as this prestige school when presenting numbers to students and parents. Yet the education is subpar', 'Not getting Newark is crazy', 'that’s what I’m sayinh', 'Yield… they imagine that someone with your stats will not be likely to enroll', 'RBS NB is very competitive, there’s a reason why Rutgers is called a “Public Ivy” . Good luck, hope you get in! I had a great time at RBS', 'I got into Rutgers w a 3.5 gpa 💀💀💀💀💀💀💀💀', 'Locals want to stay in state and save $ on tuition. This makes Rutgers extremely competitive.', 'As a rutgers student don’t worry you don’t want to come here', 'You dodged a bullet - go to NYU!', 'did you get into stern at nyu?', 'yes', 'Rutgers is basically Ivy', 'college admissions this year is just so odd', 'They started taking the common app this year and applications skyrocketed. So many qualified,instate kids getting rejected. It’s Rutgers loss.', 'they probably think you’re overqualified. it happens :( i’m sorry', ""it's easier to transfer schools within rutgers once you attend. So If you want to go, do the first semester as an SAS student and then apply to RBS"", 'I got my bachelor degree there . I miss Rutgers', 'They’re prioritizing out of state for the money!', 'I got in with a 2.8', 'love that for you 😭', 'As a Rutgers student, You do not want to be here 🤣']"
74,24,https://www.tiktok.com/@/video/7340138245696589098/,kashantisworld,kashantisworld, with ,original sound - kashantisworld,255300.0,5967.0,3221.0,2300000.0,34307,"['I made another video to go in depth a bit more! A lot of you guys made some valid points! So I wanted to clarify a bit on the topic!', 'Me being 125 waiting for my grown woman weight 😭', 'I’m 24 let me get up NOW', 'I’m 23 hold on', 'It’s different for everybody, genetics, genetics GENETICS!', 'Yes yes yes! I didn’t get to mention that in this video, but genetics plays a part!', 'Watching this at 26 👁️👄👁️', 'I was my heaviest at 25 about 180lbs. I started to workout consistently at 26/27. I’m about to be 31 and I’m 145 lbs 💪🏽 consistency is key!', 'Not for everyone!!! 😭 It depends on genetics', 'It’s already sticking y’all what do I dooooo😩', 'Replace junk food with whole food (fruits and veggies)! Limit fried greasy food. Find a workout regimen that you like! Follow fitness people that inspire you! Increase protein intake.', 'At 25 I was 172 lbs I thought I’d never lose the weight. I’m 27 now and 140 lbs.', 'Grown woman weight is so evil omg', 'Portion control too and no skipping meals!!', 'CALORIE DEFICIT DONT LISTEN TO HER YOU CAN LOSE WEIGHT AT ANY AGE!', 'I never said you can’t lose weight after 25. I said it may be harder', 'My weight gain didn’t happen until 40 🤷🏾\u200d♀️. I was 115 - 120 from teens to 38-39', 'Superior genes 🥲😭😭😭', 'Not true… calorie deficit doesn’t matter the age🤷🏾\u200d♂️🤷🏾\u200d♂️it’s literally science', 'It is! But at a certain age, your maintenance weight may change. Anyone can be in a deficit and lose, will it stay comfortably is the question', 'At a certain point, the number on the scale is just a number✨ your weight can maintain or go up but you could be putting on more muscle or', 'Yes yes yes!!! I didn’t get to mention body composition, lifestyle changes, etc. but you are correct', 'It just depends on you tbh I’m 27 and lost 30 lbs', 'With what car and time 😔', '@Caleb noowww', 'Dieting is so important after 25! Making better food choices is a HUGE contributor! When we get older all the foods we used to burn just doesn’t do']"
75,73,https://www.tiktok.com/@/video/7339999152882928927/,scottpryorlaw,The Scott Pryor Law Group,My favorite client 😂 ,,93000.0,4403.0,859.0,694100.0,4069,"['😂😂😂 Why are we so unserious in this generation 😂😂😂', 'the guards watching the CCTV like 👁️👄👁️🤣🤣🤣', 'i could fix him', 'The way our generation generates business is WILD lmaooo😂😂😂', 'I just wanna know how you were able to record this 🤣', 'The correctional officer: 👁️🫦👁️👮\u200d♂️🤳', 'I want to do this with my therapist', 'And they are always the nicest people… 😩 just has a stealing problem 😂', 'All these professionals are killing it on tik tok 😅😂', 'Giving Jake Peralta and Doug Judy 🤩', 'I’d hire you just based off this tbh', 'This was unhinged and I’m here for it.', 'Is the correctional officer 👮\u200d♀️behind the camera? 😂', 'All I can picture here is Saul, Jessie and Walter White 🤣', 'ok but he’s kinda cute', 'This trend has become outrageous 😂', ""What he's trying to let you know is, he WILL get you out, what you do once you're out is out of his control 😂"", 'I really want to send this to my lawyer', 'why he kinda...', 'This is my favorite one😂']"
76,65,https://www.tiktok.com/@/video/7339370525677882670/,lisendoesntknow,Li,Went w little to crazy in there  ,queen of disaster with sparkles - ˚ ˚｡° ⋆♡˚🎀 ꒰ ྀི ◞ ˕ ก ꒱ ⭐️,53000.0,1554.0,238.0,793600.0,1242,"['The workers hands going up to protect herself 😭', 'The lift operator covering her head like “please no” 😩😂', 'how is this even possible 😭😭 all you do is stand', 'That poor woman 😭😭😭', ""If this is you, maybe skiing ain't your thing."", 'It’s my friend‼️', 'She ducked like a war vet omg 💀💀💀💀💀', 'omg if they had to stop it for me i’d die', '@Ty 🧿🍀 THIS IS WHY I REFUSE', 'The lady has me losing it', 'They need colored belts or scarves to distinguish levels of experience like karate so people can know who to steer clear from 😂', 'If you aren’t skiing actually hard slopes yet, you DO NOT need poles for anuthing', 'bro just stand', 'Not the whole ride stopping', 'Fully created this fall out of nothing lmao', ""and this is why you shouldn't get poles when you're starting out 🤣"", 'me if i ever go skiing', 'Am I the only one who watch this video like 5 times! Poor worker', 'Why did I watch this over and over again', ""Pro tip: don't lean back (I've never done this)"", 'Poor lady. But she shouldn’t be standing there where she could be hit. Maybe on the other side of the switch', 'no way you posted this 😭😭', 'You could be next 😈', 'At least nobody panicked', 'I’m sorry when she put her hands up to protect herself I died 😂', 'Getting assaulted on the magic carpet is wild 😝', 'She got her poles taken afterwards', 'That poor lady 😂😂😂😂😂', 'There’s always that one person', 'The laughing makes it that much better!', 'lol thank u I couldn’t figure out how to mute it', 'i cant this is so funny 😭😭', 'Whatever you do definitely don’t use the poles to stablolize yourself….👍😂', 'THE OLD WOMAN', 'Did that person come back and apologize to her ?', 'Yea it was an accident she got her poles taken for it as well', 'Using those poles in all the wrong ways 🤣🤣', 'Ahhh new skiers… the most fun to watch when having lunch at the mountain!', 'Have your lunch at the top of the beginner lift.. it won’t disappoint', 'Does not bode well for the downhill portion of events 🤣', 'IM CRYING', 'Magic carpet take some getting used too 😂😭', 'This would absolutely be me', 'I thought I had a rough start! 😂🤣 That’s a whole new level of uncoordinated!', 'Almost lol']"
77,6,https://www.tiktok.com/@/video/7329932850394893611/,professional.waifu,L A R Í 🍓,umm HELLO??.. like what do i do so it doesn’t happen again??,original sound - L A R Í 🍓,44100.0,797.0,1204.0,726400.0,952,"['Rhis happened to me recently i shit myself bye', 'Side question: what did u tell ur hair stylist for what color u wanted? It looks good!', 'i blocked two people on ig and MONTHS LATER they miraculously viewed my story??? hello??? i absolutely did NOT unblock them so what happened?? 😭😭', ""this happened to me last night and it threw me off so bad. they're blocked for a reason!"", 'the notification sparked a fight or flight in me💀', 'This happened to me on tik tok. I have some creators blocked and their content popped up on my fyp', 'NAUR that should be illegal😭', 'Don’t let my ex see this, I thought I knew of every way to block him 😭', 'Tell me the other way so I can watch out lol', 'I sent something to my friend and, instead it was sent to a chat with my friend and the person I have blocked. How', 'oh..? yea that doesn’t make any sense, maybe the gc came up when you typed the first persons name?', 'Like when you block someone on your iPhone but once you get into your iPad or MacBooks you get their messages 😭', 'I will never forget when that happened to me- practically shxt myself😳', 'girl…why the same thing happened to me recently I was so confused', 'This is too many people to be a coincidence😳', 'Tiktok recommends me contacts even though all those option are OFF', 'Pro tip, same thing happens in Snapchat, ex was blocked and kept trying to reach out via group chats', 'nooo they need to fix that- thanks for the heads up !!!', 'This just happened to me like BRUHHHH @mia', 'This happened to me but it was my ex & his best friend 💀💀', 'IT WAS MY EX AND HIS BESTIE', 'LITERALLY', 'Bc gcs are an exception 💀', 'These comments wat.', 'MY EX JUST DID THIS TO ME!!!!!!!!!!!!!!!!', 'praying for you girl', 'Omg same here!!!!! I didn’t notice at first and the second time quickly unsent IG is trash!!!!', 'THIS HAPPENED TO ME TOO!!!!!!!! AND IT WAS MY ABUSIVE EX TOO', 'Hope they’re blocked and unable to reach you now😳', 'dude i literally blocked my exes NUMBER and he still calls me endlessly thru his CONTACT?!! And he’s been BLOCKED 😭😭', 'They can leave voicemails apparently👀']"
78,32,https://www.tiktok.com/@/video/7339188595246239008/,macchiah,macchiah,o così o niente eh,Clay Pigeons - Michael Cera,2300000.0,150400.0,46800.0,10600000.0,99067,"['this reminds me of my nana and her friends, she always used to say she was going to meet the girls, even though they were all in their 80s/90s, now there’s only one of them left :,)', 'me and my sisters 🤞🏽', 'Friendship is such a beautiful thing ❤️', 'And with you I’m sure in 60 years our aged skin will be still moisturized', 'maybe in another universe', 'this reminds me of a story my grandma told me the other day.She was out to lunch with a friend and they went around the cafe and found any older person eating alone and invited them over to eat.', '@Jada🪼 @Ella Michele someone @ the rest of the lunch table', '@lauren @syd Aw', 'Song gives “it’s called:free fall” vibes', '@Annie 🪩💖🫧😆 @stepharoni I probably won’t live this long but if I do we are so in', ""@Maddy Aszalos @Brooke holding y'all to this"", '@👩\u200d🦽 @yulianaHe_21 US FR', '@ava salvatore @kennedireese if this isn’t us idk what is', ""but i don't think i can live this long tho"", '@sarah_palma @AJ us?', '@MAEBREE💌💌 just me and you', '@user7536805610388 @Leslie I’m the lady nodding and pointing', '@mollyjm me you and annika', '@Jack 🔛🔝 @Steevi Gillies @𝑳𝒐𝒖𝒊𝒔𝒆 ♥︎ our friend group in 60 years if we’re not dead', '@Gabriela Mares you Karla and me 😭🩷', 'the point', 'Bruh I’d be 95 💀', '@Lana Kash @Ri and now I’m sad because we just left Applebees 😭😭', '@𝕸𝖔𝖗𝖊𝖓𝖆🍃📿 what’s Amanda’s user tag her for me', '@JO @a this is so real', 'I pray one day I find my forever friends🙏🥺', '“We were girls together”', '@ @. Us and najah', '@Phoebe 🧿 @💜JK💜 having our daily gossip 😋', '@matz @Maisie<3 but our hair will be more fun', '@Kimberly Jimenez us in another lifetime bookie 🕊️', '@Tahli i wanna be those gossiping old people that eat cake at cafes and babysit the naboers kids', '@izzy @Jess still sat in the same places 😭', '@Anna💖 and I bc I am gonna be the same nursing home as you', '@🌟 abby me you 😭😭😭😭', '“Im ThE OnE SiTtInG AlOnE”', 'i wanna hear the tea', 'Girlhood 🥰🥰🥰', '@Courtney Jaye Nabor I love you sisturd', 'me and my sisters', 'Us']"
